File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF907JBE	bam	bam		alignments	hg19	ENCSR000ALK	ChIP-seq ChIP-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				2	2_1		36				ENCFF000CNL, ENCFF807MUK	277117434	ENCODE Processing Pipeline	49863b2984a4058e38f9dd5cb3abba07		https://www.encodeproject.org/files/ENCFF907JBE/@@download/ENCFF907JBE.bam				released	s3://encode-public/2017/04/04/73df0b87-5a58-4306-b5df-98dddeb50ae6/ENCFF907JBE.bam	low read length		control insufficient read depth, insufficient read depth	
ENCFF537VGH	bam	bam		unfiltered alignments	hg19	ENCSR000ALK	ChIP-seq ChIP-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				1	1_1		36				ENCFF000CNN, ENCFF807MUK	1285283729	ENCODE Processing Pipeline	b49073a5a0868a510fbafe524ae15fff		https://www.encodeproject.org/files/ENCFF537VGH/@@download/ENCFF537VGH.bam				released	s3://encode-public/2017/04/04/d071d65a-0b9a-4247-b3d4-fa3dda8aa42b/ENCFF537VGH.bam	low read length		control insufficient read depth, insufficient read depth	
ENCFF986JEU	bam	bam		alignments	hg19	ENCSR000ALK	ChIP-seq ChIP-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				1	1_1		36				ENCFF000CNN, ENCFF807MUK	461809289	ENCODE Processing Pipeline	a5d612a7b8970d4f94193deb2d6916ea		https://www.encodeproject.org/files/ENCFF986JEU/@@download/ENCFF986JEU.bam				released	s3://encode-public/2017/04/04/d47688ea-f41f-4603-8b9d-39532877ef96/ENCFF986JEU.bam	low read length		control insufficient read depth, insufficient read depth	
ENCFF739IOD	bam	bam		unfiltered alignments	hg19	ENCSR500YBS	ChIP-seq ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1, 1_2		76				ENCFF089KJG, ENCFF431PJB, ENCFF807MUK, ENCFF908MFI, ENCFF912LCB	3963705361	ENCODE Processing Pipeline	8466dbb6a8f4186fe0d9b89b9cdab3c0		https://www.encodeproject.org/files/ENCFF739IOD/@@download/ENCFF739IOD.bam				released	s3://encode-public/2019/02/10/7c06a76a-08bf-4ed8-a05f-e9ddfa7b8035/ENCFF739IOD.bam				
ENCFF626UMU	bam	bam		alignments	hg19	ENCSR500YBS	ChIP-seq ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1, 1_2		76				ENCFF089KJG, ENCFF431PJB, ENCFF807MUK, ENCFF908MFI, ENCFF912LCB	3382872711	ENCODE Processing Pipeline	6abd1ad9873c96c771b506831d02b862		https://www.encodeproject.org/files/ENCFF626UMU/@@download/ENCFF626UMU.bam				released	s3://encode-public/2019/02/10/eee8622e-71da-4b7a-b1da-8fabb5479c8d/ENCFF626UMU.bam				
ENCFF661CBP	bam	bam		redacted unfiltered alignments	hg19	ENCSR499IIR	ChIP-seq ChIP-seq	UBERON:0003124	chorion	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		75				ENCFF268JFA, ENCFF560TZD, ENCFF807MUK	506742931	ENCODE Processing Pipeline	dee35676129d0e46000a63ae24a5ab33		https://www.encodeproject.org/files/ENCFF661CBP/@@download/ENCFF661CBP.bam				released	s3://encode-public/2018/01/20/b2d7e83f-d27e-4ae4-a3a9-fc3332a85bf6/ENCFF661CBP.bam		experiment not submitted to GEO		missing antibody
ENCFF902REO	bam	bam		redacted alignments	hg19	ENCSR499IIR	ChIP-seq ChIP-seq	UBERON:0003124	chorion	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		75				ENCFF268JFA, ENCFF560TZD, ENCFF807MUK	367070769	ENCODE Processing Pipeline	9325dc4834021e113467fc4b5318929f		https://www.encodeproject.org/files/ENCFF902REO/@@download/ENCFF902REO.bam				released	s3://encode-public/2018/01/20/39aff33c-141e-4598-8543-ab91056d0651/ENCFF902REO.bam		experiment not submitted to GEO		missing antibody
ENCFF145LYW	bam	bam		redacted unfiltered alignments	hg19	ENCSR619POC	ChIP-seq ChIP-seq	UBERON:0007106	chorionic villus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		75				ENCFF807MUK, ENCFF916MCS	351522218	ENCODE Processing Pipeline	7c11e637c02a8242b7c3b09737dd1bc3		https://www.encodeproject.org/files/ENCFF145LYW/@@download/ENCFF145LYW.bam				released	s3://encode-public/2018/01/20/8c57f4b6-f7c1-43fa-a93e-4c9fce148824/ENCFF145LYW.bam		experiment not submitted to GEO		missing antibody
ENCFF165BSK	bam	bam		redacted alignments	hg19	ENCSR619POC	ChIP-seq ChIP-seq	UBERON:0007106	chorionic villus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		75				ENCFF807MUK, ENCFF916MCS	279851625	ENCODE Processing Pipeline	4f0fa548ada38967182e9f7c8ec17596		https://www.encodeproject.org/files/ENCFF165BSK/@@download/ENCFF165BSK.bam				released	s3://encode-public/2018/01/20/6ac62302-3e5b-4bf3-a4db-d2b4715bee7b/ENCFF165BSK.bam		experiment not submitted to GEO		missing antibody
ENCFF790MCM	bam	bam		alignments	hg19	ENCSR000AUP	ChIP-seq ChIP-seq	CL:0000236	B cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2012-08-06	ENCODE				2	2_1		36				ENCFF000ANV, ENCFF807MUK	1785011969	ENCODE Processing Pipeline	f5c2e2347bb8a8ed545b02881fedc3f6		https://www.encodeproject.org/files/ENCFF790MCM/@@download/ENCFF790MCM.bam				released	s3://encode-public/2017/04/12/a86c83ba-2102-4d3e-9e8d-0206ff660763/ENCFF790MCM.bam	moderate library complexity, low read length, mild to moderate bottlenecking			
ENCFF224TUK	bam	bam		unfiltered alignments	hg19	ENCSR000AUP	ChIP-seq ChIP-seq	CL:0000236	B cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2012-08-06	ENCODE				1	1_1		36				ENCFF000ANT, ENCFF807MUK	1744914440	ENCODE Processing Pipeline	7c9c989dab732205de6a73f862b5750c		https://www.encodeproject.org/files/ENCFF224TUK/@@download/ENCFF224TUK.bam				released	s3://encode-public/2017/04/12/da6bd20d-7ea8-445d-96c5-260e4b9b7ee8/ENCFF224TUK.bam	moderate library complexity, low read length, mild to moderate bottlenecking			
ENCFF265ODN	bam	bam		alignments	hg19	ENCSR000AUP	ChIP-seq ChIP-seq	CL:0000236	B cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2012-08-06	ENCODE				1	1_1		36				ENCFF000ANT, ENCFF807MUK	1071913476	ENCODE Processing Pipeline	40a6a16343fc81e6e900af7b1da791de		https://www.encodeproject.org/files/ENCFF265ODN/@@download/ENCFF265ODN.bam				released	s3://encode-public/2017/04/12/58f747b6-58c1-4156-8e6e-16150a0cbd32/ENCFF265ODN.bam	moderate library complexity, low read length, mild to moderate bottlenecking			
ENCFF753OFQ	bam	bam		unfiltered alignments	hg19	ENCSR000AUP	ChIP-seq ChIP-seq	CL:0000236	B cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2012-08-06	ENCODE				2	2_1		36				ENCFF000ANV, ENCFF807MUK	3351323759	ENCODE Processing Pipeline	203bc1afcb184e6618a6d357a7941600		https://www.encodeproject.org/files/ENCFF753OFQ/@@download/ENCFF753OFQ.bam				released	s3://encode-public/2017/04/12/0029467a-e67b-46a6-af44-5f13aa9e6524/ENCFF753OFQ.bam	moderate library complexity, low read length, mild to moderate bottlenecking			
ENCFF581IAV	bam	bam		unfiltered alignments	hg19	ENCSR705BTW	ChIP-seq ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76				ENCFF143RAP, ENCFF171AFH, ENCFF285VFL, ENCFF354CHD, ENCFF807MUK	3429636357	ENCODE Processing Pipeline	321674cb61b12fcba3f652caaefe55a1		https://www.encodeproject.org/files/ENCFF581IAV/@@download/ENCFF581IAV.bam				released	s3://encode-public/2019/09/03/dceb9d64-eea8-4cff-8f9c-f31fc8337afd/ENCFF581IAV.bam				
ENCFF117XJZ	bam	bam		alignments	hg19	ENCSR705BTW	ChIP-seq ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76				ENCFF143RAP, ENCFF171AFH, ENCFF285VFL, ENCFF354CHD, ENCFF807MUK	2879803029	ENCODE Processing Pipeline	58fc1c9cd7910392bfe8cd6ac175dcaf		https://www.encodeproject.org/files/ENCFF117XJZ/@@download/ENCFF117XJZ.bam				released	s3://encode-public/2019/09/03/6a31bd3b-7766-4774-9191-122cba06cec7/ENCFF117XJZ.bam				
ENCFF710FQT	bam	bam		alignments	hg19	ENCSR204OJS	ChIP-seq ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1, 1_2		76				ENCFF053CBZ, ENCFF303NHQ, ENCFF394YBR, ENCFF564PES, ENCFF765XNJ, ENCFF807MUK, ENCFF851QYW	3091101451	ENCODE Processing Pipeline	308836dd678ebe3702d4cd8316c8dbc7		https://www.encodeproject.org/files/ENCFF710FQT/@@download/ENCFF710FQT.bam				released	s3://encode-public/2019/02/09/d6780c3f-6a8a-4177-964b-40a4a5677b0b/ENCFF710FQT.bam				
ENCFF824THT	bam	bam		unfiltered alignments	hg19	ENCSR204OJS	ChIP-seq ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1, 1_2		76				ENCFF053CBZ, ENCFF303NHQ, ENCFF394YBR, ENCFF564PES, ENCFF765XNJ, ENCFF807MUK, ENCFF851QYW	3643357591	ENCODE Processing Pipeline	18ddc985d18cc73d4f7a9d4d39c9d4d3		https://www.encodeproject.org/files/ENCFF824THT/@@download/ENCFF824THT.bam				released	s3://encode-public/2019/02/09/9c908d30-7e6f-4c03-87fc-4a10289ae369/ENCFF824THT.bam				
ENCFF184VUP	bam	bam		unfiltered alignments	hg19	ENCSR346FVK	ChIP-seq ChIP-seq	UBERON:0000996	vagina	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-09	ENCODE				1	1_1, 1_2		76				ENCFF319FBJ, ENCFF334PZB, ENCFF399BJW, ENCFF501VAD, ENCFF807MUK	1950985138	ENCODE Processing Pipeline	fe2141219be7811ae8102371935cfd87		https://www.encodeproject.org/files/ENCFF184VUP/@@download/ENCFF184VUP.bam				released	s3://encode-public/2018/11/27/1e0ad7d6-48fe-4441-a09d-1d370375458d/ENCFF184VUP.bam	moderate library complexity	experiment not submitted to GEO	severe bottlenecking	
ENCFF133BCN	bam	bam		alignments	hg19	ENCSR346FVK	ChIP-seq ChIP-seq	UBERON:0000996	vagina	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-09	ENCODE				1	1_1, 1_2		76				ENCFF319FBJ, ENCFF334PZB, ENCFF399BJW, ENCFF501VAD, ENCFF807MUK	1615716806	ENCODE Processing Pipeline	97ff65d4b785ead8e0278e81a9119303		https://www.encodeproject.org/files/ENCFF133BCN/@@download/ENCFF133BCN.bam				released	s3://encode-public/2018/11/27/47ed9695-b83c-4991-b79e-bc16eed908ab/ENCFF133BCN.bam	moderate library complexity	experiment not submitted to GEO	severe bottlenecking	
ENCFF741OPV	bam	bam		redacted unfiltered alignments	hg19	ENCSR606WJA	ChIP-seq ChIP-seq	UBERON:0007106	chorionic villus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		75				ENCFF289DQZ, ENCFF448KEE, ENCFF807MUK	439982245	ENCODE Processing Pipeline	0bb037fa59330599f9580abbafa26f40		https://www.encodeproject.org/files/ENCFF741OPV/@@download/ENCFF741OPV.bam				released	s3://encode-public/2018/01/20/d55a6cd4-ead3-4f52-9a2a-c359e4d1565e/ENCFF741OPV.bam		experiment not submitted to GEO		missing antibody
ENCFF140DDC	bam	bam		redacted alignments	hg19	ENCSR606WJA	ChIP-seq ChIP-seq	UBERON:0007106	chorionic villus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		75				ENCFF289DQZ, ENCFF448KEE, ENCFF807MUK	293120172	ENCODE Processing Pipeline	e1590bf902fc6e63b73a197aaceb9e41		https://www.encodeproject.org/files/ENCFF140DDC/@@download/ENCFF140DDC.bam				released	s3://encode-public/2018/01/20/a5d3eb46-890b-48e5-bc48-73cb594d2b3a/ENCFF140DDC.bam		experiment not submitted to GEO		missing antibody
ENCFF753QHN	bam	bam		unfiltered alignments	hg19	ENCSR081OTO	ChIP-seq ChIP-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76				ENCFF015QEG, ENCFF105IPI, ENCFF280NUB, ENCFF339BRU, ENCFF510CVF, ENCFF611PBW, ENCFF721SAG, ENCFF807MUK, ENCFF928LYO	6507065886	ENCODE Processing Pipeline	0d4e84c28ae32fa0fee8fe18728434b6		https://www.encodeproject.org/files/ENCFF753QHN/@@download/ENCFF753QHN.bam				released	s3://encode-public/2019/08/11/244299cb-3e35-4d3c-8e41-dcc4567e2cd6/ENCFF753QHN.bam				
ENCFF770ECC	bam	bam		alignments	hg19	ENCSR081OTO	ChIP-seq ChIP-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76				ENCFF015QEG, ENCFF105IPI, ENCFF280NUB, ENCFF339BRU, ENCFF510CVF, ENCFF611PBW, ENCFF721SAG, ENCFF807MUK, ENCFF928LYO	5179577022	ENCODE Processing Pipeline	aa0eb4f6a203abc91134c32bebf4eabb		https://www.encodeproject.org/files/ENCFF770ECC/@@download/ENCFF770ECC.bam				released	s3://encode-public/2019/08/11/11e78281-1368-41de-8b8d-3fcb38d9974d/ENCFF770ECC.bam				
ENCFF335XNL	bam	bam		unfiltered alignments	hg19	ENCSR195JWZ	ChIP-seq ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1, 1_2		76				ENCFF002OYV, ENCFF011ZFX, ENCFF076MFG, ENCFF797TMM, ENCFF807MUK	3638546475	ENCODE Processing Pipeline	671108ea77c4b594502afbafe27485dd		https://www.encodeproject.org/files/ENCFF335XNL/@@download/ENCFF335XNL.bam				released	s3://encode-public/2019/02/09/69d749c9-4976-4438-a547-138e948cf064/ENCFF335XNL.bam				
ENCFF132IHA	bam	bam		alignments	hg19	ENCSR195JWZ	ChIP-seq ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1, 1_2		76				ENCFF002OYV, ENCFF011ZFX, ENCFF076MFG, ENCFF797TMM, ENCFF807MUK	3092532505	ENCODE Processing Pipeline	1678c73e8aaa34c43dd43ba07eb3a2c8		https://www.encodeproject.org/files/ENCFF132IHA/@@download/ENCFF132IHA.bam				released	s3://encode-public/2019/02/09/4516031a-a1cb-4de7-bba5-83cd0a75cf84/ENCFF132IHA.bam				
ENCFF085BWD	bam	bam		unfiltered alignments	hg19	ENCSR279KIX	ChIP-seq ChIP-seq	EFO:0006365	C4-2B	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-16	ENCODE				1	1_1		100				ENCFF098LPP, ENCFF226MBW, ENCFF807MUK	5443351821	ENCODE Processing Pipeline	ad463087a908f8eb53acbd5070e9ddad		https://www.encodeproject.org/files/ENCFF085BWD/@@download/ENCFF085BWD.bam				released	s3://encode-public/2017/03/04/d723bf00-3909-472c-9f8b-995ebd036ccc/ENCFF085BWD.bam				
ENCFF486QUP	bam	bam		alignments	hg19	ENCSR279KIX	ChIP-seq ChIP-seq	EFO:0006365	C4-2B	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-16	ENCODE				1	1_1		100				ENCFF098LPP, ENCFF226MBW, ENCFF807MUK	4187575809	ENCODE Processing Pipeline	789350d2f73ef3e7f41578de94c88579		https://www.encodeproject.org/files/ENCFF486QUP/@@download/ENCFF486QUP.bam				released	s3://encode-public/2017/03/04/948fa509-d46e-48a0-9057-e1741ad15804/ENCFF486QUP.bam				
ENCFF765HUE	bam	bam		unfiltered alignments	hg19	ENCSR279KIX	ChIP-seq ChIP-seq	EFO:0006365	C4-2B	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-16	ENCODE				2	2_1		100				ENCFF306IVP, ENCFF807MUK, ENCFF962GKC	8890849150	ENCODE Processing Pipeline	864eeb2eaa9499c41e609986df16f34e		https://www.encodeproject.org/files/ENCFF765HUE/@@download/ENCFF765HUE.bam				released	s3://encode-public/2017/03/04/fe243fcf-cd50-4d4f-a8be-c3d4b3ef333c/ENCFF765HUE.bam				
ENCFF457FYG	bam	bam		alignments	hg19	ENCSR279KIX	ChIP-seq ChIP-seq	EFO:0006365	C4-2B	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-16	ENCODE				2	2_1		100				ENCFF306IVP, ENCFF807MUK, ENCFF962GKC	7152242256	ENCODE Processing Pipeline	c02cf4d76eee599792ba0ba28a8ab242		https://www.encodeproject.org/files/ENCFF457FYG/@@download/ENCFF457FYG.bam				released	s3://encode-public/2017/03/04/61250ade-37ec-412b-b440-549e66b86cf7/ENCFF457FYG.bam				
ENCFF370VIR	bam	bam		unfiltered alignments	hg19	ENCSR777CQW	ChIP-seq ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				2	2_1		100				ENCFF443ZYO, ENCFF724WMY, ENCFF807MUK	7361183659	ENCODE Processing Pipeline	2b59e956b7332fb19999f7809b44ecec		https://www.encodeproject.org/files/ENCFF370VIR/@@download/ENCFF370VIR.bam				released	s3://encode-public/2017/03/01/3cd673aa-4f8b-469a-b2a9-5c6b4635d886/ENCFF370VIR.bam				
ENCFF430UIK	bam	bam		unfiltered alignments	hg19	ENCSR777CQW	ChIP-seq ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				1	1_1		100				ENCFF121KWI, ENCFF289XSZ, ENCFF807MUK	8648828507	ENCODE Processing Pipeline	320b42fb57fb37caa9640147287e31d6		https://www.encodeproject.org/files/ENCFF430UIK/@@download/ENCFF430UIK.bam				released	s3://encode-public/2017/03/01/702936df-6ba2-47a3-8a84-364ae68198bf/ENCFF430UIK.bam				
ENCFF960OEZ	bam	bam		alignments	hg19	ENCSR777CQW	ChIP-seq ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				1	1_1		100				ENCFF121KWI, ENCFF289XSZ, ENCFF807MUK	7449584867	ENCODE Processing Pipeline	feb111387944895ccf90607ec9bd37df		https://www.encodeproject.org/files/ENCFF960OEZ/@@download/ENCFF960OEZ.bam				released	s3://encode-public/2017/03/01/aba12a2f-f0e6-43a7-ba80-76d6d42dc546/ENCFF960OEZ.bam				
ENCFF888DFO	bam	bam		alignments	hg19	ENCSR777CQW	ChIP-seq ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				2	2_1		100				ENCFF443ZYO, ENCFF724WMY, ENCFF807MUK	6095988741	ENCODE Processing Pipeline	9a808fdc983a16dd08ebc7f320fe5c93		https://www.encodeproject.org/files/ENCFF888DFO/@@download/ENCFF888DFO.bam				released	s3://encode-public/2017/03/01/60c10bf6-ce9e-4b6f-b72a-390cb2bfdc35/ENCFF888DFO.bam				
ENCFF103XAE	bam	bam		redacted unfiltered alignments	hg19	ENCSR034RQV	ChIP-seq ChIP-seq	NTR:0001226	parathyroid adenoma	tissue	Homo sapiens										H3K27ac-human	DNA						2017-12-05	ENCODE				1	1_1		76				ENCFF033QTH, ENCFF356OSU, ENCFF807MUK	936433464	ENCODE Processing Pipeline	96a5150b1044979794d098d252b7bee8		https://www.encodeproject.org/files/ENCFF103XAE/@@download/ENCFF103XAE.bam				released	s3://encode-public/2017/11/19/9b8f7257-f95a-4da0-b8b2-5b8834492bb9/ENCFF103XAE.bam		unreplicated experiment, NTR biosample, experiment not submitted to GEO		
ENCFF538FMP	bam	bam		redacted alignments	hg19	ENCSR034RQV	ChIP-seq ChIP-seq	NTR:0001226	parathyroid adenoma	tissue	Homo sapiens										H3K27ac-human	DNA						2017-12-05	ENCODE				1	1_1		76				ENCFF033QTH, ENCFF356OSU, ENCFF807MUK	772596215	ENCODE Processing Pipeline	6010573b2691568389e119cd786f329f		https://www.encodeproject.org/files/ENCFF538FMP/@@download/ENCFF538FMP.bam				released	s3://encode-public/2017/11/19/d557efd0-c73a-44db-a6a6-5e81e90ebba0/ENCFF538FMP.bam		unreplicated experiment, NTR biosample, experiment not submitted to GEO		
ENCFF399BXE	bam	bam		unfiltered alignments	hg19	ENCSR593INW	ChIP-seq ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76				ENCFF182FPX, ENCFF217IJW, ENCFF472SZN, ENCFF707OJX, ENCFF807MUK, ENCFF869PEP, ENCFF986ZAV	5924331106	ENCODE Processing Pipeline	f1ad7732062111c00c74aeaf6f76bbdc		https://www.encodeproject.org/files/ENCFF399BXE/@@download/ENCFF399BXE.bam				released	s3://encode-public/2019/07/17/9680e9e8-d1a6-459d-99c4-7c5b56a27d3e/ENCFF399BXE.bam	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	experiment not submitted to GEO		
ENCFF641DUI	bam	bam		alignments	hg19	ENCSR593INW	ChIP-seq ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76				ENCFF182FPX, ENCFF217IJW, ENCFF472SZN, ENCFF707OJX, ENCFF807MUK, ENCFF869PEP, ENCFF986ZAV	4210191746	ENCODE Processing Pipeline	0f26400c3edc710c6bcad300c3820f7b		https://www.encodeproject.org/files/ENCFF641DUI/@@download/ENCFF641DUI.bam				released	s3://encode-public/2019/07/17/bf044a9b-70ef-4824-a515-586fcdd1af4c/ENCFF641DUI.bam	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	experiment not submitted to GEO		
ENCFF019JSQ	bam	bam		unfiltered alignments	hg19	ENCSR593INW	ChIP-seq ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2	2_1, 2_2		76				ENCFF038GOC, ENCFF118GIP, ENCFF133JDR, ENCFF420QFH, ENCFF440LEQ, ENCFF753OIX, ENCFF758QZC, ENCFF800EUJ, ENCFF807MUK	1925336467	ENCODE Processing Pipeline	4ca717313c2d348c32acf2c881a55921		https://www.encodeproject.org/files/ENCFF019JSQ/@@download/ENCFF019JSQ.bam				released	s3://encode-public/2019/08/28/6207ce56-02c5-4c11-a885-8d9a0fbbfe60/ENCFF019JSQ.bam	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	experiment not submitted to GEO		
ENCFF067OBZ	bam	bam		alignments	hg19	ENCSR593INW	ChIP-seq ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2	2_1, 2_2		76				ENCFF038GOC, ENCFF118GIP, ENCFF133JDR, ENCFF420QFH, ENCFF440LEQ, ENCFF753OIX, ENCFF758QZC, ENCFF800EUJ, ENCFF807MUK	1612932045	ENCODE Processing Pipeline	4aeab612c899e70b54de4fe50e00122e		https://www.encodeproject.org/files/ENCFF067OBZ/@@download/ENCFF067OBZ.bam				released	s3://encode-public/2019/08/28/12756c7b-9617-4a31-b28b-9034b5b5bab1/ENCFF067OBZ.bam	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	experiment not submitted to GEO		
ENCFF828IDF	bam	bam		unfiltered alignments	hg19	ENCSR000AOC	ChIP-seq ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				1	1_1		36				ENCFF000BBY, ENCFF807MUK	1160431349	ENCODE Processing Pipeline	c30354d46f11f1bf45ada4ce6fd89e1f		https://www.encodeproject.org/files/ENCFF828IDF/@@download/ENCFF828IDF.bam				released	s3://encode-public/2017/04/04/cbcff678-fc2f-4be7-8305-91bfd53e8fe5/ENCFF828IDF.bam	low read depth, low read length			
ENCFF504XZI	bam	bam		unfiltered alignments	hg19	ENCSR000AOC	ChIP-seq ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				2	2_1		36				ENCFF000BBZ, ENCFF807MUK	1208621515	ENCODE Processing Pipeline	dafbe95fb72d2af7741f1962d9f86984		https://www.encodeproject.org/files/ENCFF504XZI/@@download/ENCFF504XZI.bam				released	s3://encode-public/2017/04/04/bd7b46b6-a288-429a-b745-25ecb2f42a0c/ENCFF504XZI.bam	low read depth, low read length			
ENCFF093KYN	bam	bam		alignments	hg19	ENCSR000AOC	ChIP-seq ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				2	2_1		36				ENCFF000BBZ, ENCFF807MUK	740848191	ENCODE Processing Pipeline	24fca31b0768b30e797a85099a6cc6e2		https://www.encodeproject.org/files/ENCFF093KYN/@@download/ENCFF093KYN.bam				released	s3://encode-public/2017/04/04/8cde623a-bb72-4719-b358-0921d11a90b8/ENCFF093KYN.bam	low read depth, low read length			
ENCFF821BHR	bam	bam		alignments	hg19	ENCSR000AOC	ChIP-seq ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				1	1_1		36				ENCFF000BBY, ENCFF807MUK	708906197	ENCODE Processing Pipeline	d2c131740c67642a40bf9722b16997b6		https://www.encodeproject.org/files/ENCFF821BHR/@@download/ENCFF821BHR.bam				released	s3://encode-public/2017/04/04/ac2a94ae-5158-4d4d-8bfe-0b27b658eba9/ENCFF821BHR.bam	low read depth, low read length			
