File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF304KND	fastq	fastq		reads		ENCSR247PVM	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1 day								DNA						2017-10-10	GGR				2	2_4	76		paired-ended	2	ENCFF881RKR		2486708251	Michael Snyder, Stanford	e7444553b283cdae81b4a6f957a0c5e5		https://www.encodeproject.org/files/ENCFF304KND/@@download/ENCFF304KND.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/01c47e2b-bc60-4ab6-88ee-1140329bdc46/ENCFF304KND.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF008DNY	fastq	fastq		reads		ENCSR247PVM	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1 day								DNA						2017-10-10	GGR				2	2_3	76		paired-ended	2	ENCFF564OUO		1475716203	Michael Snyder, Stanford	981af3d289ee4d92a017feffedaa50fa		https://www.encodeproject.org/files/ENCFF008DNY/@@download/ENCFF008DNY.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/6b05bde7-d1e9-4338-9ccd-199912af7fde/ENCFF008DNY.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF579GJX	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				1	1_2	76		paired-ended	2	ENCFF564AVB		3640437501	Michael Snyder, Stanford	6b62441561210925f78186de3006033c		https://www.encodeproject.org/files/ENCFF579GJX/@@download/ENCFF579GJX.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/ed50579f-3d8a-4ab7-b2d4-796f954f6f30/ENCFF579GJX.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF558QRD	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				2	2_1	76		paired-ended	1	ENCFF319VSI		1607788349	Michael Snyder, Stanford	63cff2131b588a8d51caa9ac0f9dd693		https://www.encodeproject.org/files/ENCFF558QRD/@@download/ENCFF558QRD.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/8dd4be43-795b-41df-9446-e9c677a78aee/ENCFF558QRD.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF319VSI	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				2	2_1	76		paired-ended	2	ENCFF558QRD		1754763685	Michael Snyder, Stanford	e7da5c4fc567b881432c519980a38ec6		https://www.encodeproject.org/files/ENCFF319VSI/@@download/ENCFF319VSI.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/fb6d8efa-82f4-41e6-955b-3251e4ed5f07/ENCFF319VSI.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF564AVB	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				1	1_2	76		paired-ended	1	ENCFF579GJX		3526378959	Michael Snyder, Stanford	344fa59d400baf37f8bb9bd855e9583a		https://www.encodeproject.org/files/ENCFF564AVB/@@download/ENCFF564AVB.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/a0ddff15-60f0-48f1-a886-0223fec27f64/ENCFF564AVB.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF648VMU	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				2	2_4	76		paired-ended	2	ENCFF030KZE		1890197072	Michael Snyder, Stanford	f5ed76a5cffb64c36aaf2214fe8dfc09		https://www.encodeproject.org/files/ENCFF648VMU/@@download/ENCFF648VMU.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/ec2f9661-e426-46ca-848a-363f63061b4e/ENCFF648VMU.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF704FBF	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				2	2_2	76		paired-ended	2	ENCFF178HJF		573240775	Michael Snyder, Stanford	e3e6bbab597327505176e330537a257a		https://www.encodeproject.org/files/ENCFF704FBF/@@download/ENCFF704FBF.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/d1c6a2a2-074e-4ece-b4f2-8e9531102252/ENCFF704FBF.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF172BNO	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				2	2_5	76		paired-ended	1	ENCFF392VEN		653127954	Michael Snyder, Stanford	9c597e4b1203c35e677b69540a8724af		https://www.encodeproject.org/files/ENCFF172BNO/@@download/ENCFF172BNO.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/e6fb2002-07c4-4e6e-ab75-b2a7190c10dc/ENCFF172BNO.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF117YFJ	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				1	1_3	76		paired-ended	1	ENCFF195TTM		2270807750	Michael Snyder, Stanford	cad3b5e135c9400cb63e8b3ab68c3683		https://www.encodeproject.org/files/ENCFF117YFJ/@@download/ENCFF117YFJ.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/12e0ec9c-4ea9-47bc-adfd-2aadd2b8bef8/ENCFF117YFJ.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF492GPM	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				2	2_6	76		paired-ended	2	ENCFF721XIL		1251346129	Michael Snyder, Stanford	11e45d0a14794b3b49644109915eae8d		https://www.encodeproject.org/files/ENCFF492GPM/@@download/ENCFF492GPM.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/584ce2e8-7cd3-492d-9a2c-f4b9f6f49ba1/ENCFF492GPM.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF718JWA	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				1	1_1	76		paired-ended	1	ENCFF451NRS		1840029103	Michael Snyder, Stanford	879666c6e9e3604073a2158604602cb7		https://www.encodeproject.org/files/ENCFF718JWA/@@download/ENCFF718JWA.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/813b5f44-0cd4-46f2-a33d-f51370bebfd5/ENCFF718JWA.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF030KZE	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				2	2_4	76		paired-ended	1	ENCFF648VMU		1716507626	Michael Snyder, Stanford	6ff3b8f6bbb8f8da7962ed5745584004		https://www.encodeproject.org/files/ENCFF030KZE/@@download/ENCFF030KZE.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/9b40251f-d1f5-44e9-b24c-6db454c6f76c/ENCFF030KZE.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF392VEN	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				2	2_5	76		paired-ended	2	ENCFF172BNO		685448653	Michael Snyder, Stanford	1d484ae6f0550d7133e001a62b89046e		https://www.encodeproject.org/files/ENCFF392VEN/@@download/ENCFF392VEN.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/6e8d9a03-d3c0-4764-9362-bfd5b65d8589/ENCFF392VEN.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF451NRS	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				1	1_1	76		paired-ended	2	ENCFF718JWA		1999774520	Michael Snyder, Stanford	79af3dfd8f1f593301350abb8633cce7		https://www.encodeproject.org/files/ENCFF451NRS/@@download/ENCFF451NRS.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/17ac3dcf-420d-45e1-b9df-0c2d2e2f9686/ENCFF451NRS.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF195TTM	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				1	1_3	76		paired-ended	2	ENCFF117YFJ		2385533010	Michael Snyder, Stanford	86efe6a3e20a26c1f428c5830a9acf7c		https://www.encodeproject.org/files/ENCFF195TTM/@@download/ENCFF195TTM.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/1fbeecea-9f2f-4c05-bb11-0084dfc9cc59/ENCFF195TTM.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF174LCD	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				2	2_3	76		paired-ended	1	ENCFF600QDG		1600886013	Michael Snyder, Stanford	41c5a5de5779b3c0621104c7dba5c6b9		https://www.encodeproject.org/files/ENCFF174LCD/@@download/ENCFF174LCD.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/773ea73d-fd36-4573-b7c2-6c8041919622/ENCFF174LCD.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF600QDG	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				2	2_3	76		paired-ended	2	ENCFF174LCD		1691725639	Michael Snyder, Stanford	058e95368efe0c788631c37db60f04e0		https://www.encodeproject.org/files/ENCFF600QDG/@@download/ENCFF600QDG.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/224de134-85e7-4a96-a7e2-abe20c79d12e/ENCFF600QDG.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF721XIL	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				2	2_6	76		paired-ended	1	ENCFF492GPM		1195768447	Michael Snyder, Stanford	5429e1d88bc0ba49068e40bcae5d416e		https://www.encodeproject.org/files/ENCFF721XIL/@@download/ENCFF721XIL.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/75746858-8938-4ada-8034-5b1bbe4c4cec/ENCFF721XIL.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF178HJF	fastq	fastq		reads		ENCSR572UDP	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	1.5 day								DNA						2017-10-10	GGR				2	2_2	76		paired-ended	1	ENCFF704FBF		541805852	Michael Snyder, Stanford	aca225f80ecda109b48cd5e91fb3c936		https://www.encodeproject.org/files/ENCFF178HJF/@@download/ENCFF178HJF.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/94df619e-d73c-4a8c-839b-b9e61f4b803e/ENCFF178HJF.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF817FUN	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				2	2_1	76		paired-ended	1	ENCFF096HHA		1620730348	Michael Snyder, Stanford	376add8b1b444518526318170f93e099		https://www.encodeproject.org/files/ENCFF817FUN/@@download/ENCFF817FUN.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/0adbc7aa-cfe1-4fe9-9475-330bc09149a8/ENCFF817FUN.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF544HIO	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				1	1_4	76		paired-ended	1	ENCFF467YGO		3253282294	Michael Snyder, Stanford	108999d9965c58c36b9d208c4b41d28a		https://www.encodeproject.org/files/ENCFF544HIO/@@download/ENCFF544HIO.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/26685cac-04fe-437b-b099-8c25457f8022/ENCFF544HIO.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF344XKP	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				1	1_1	76		paired-ended	1	ENCFF609REL		1474748909	Michael Snyder, Stanford	ade6c93909ced66176826391e8595188		https://www.encodeproject.org/files/ENCFF344XKP/@@download/ENCFF344XKP.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/31858a60-14a0-48e8-9831-1f36db17171f/ENCFF344XKP.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF915KAJ	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				1	1_2	76		paired-ended	1	ENCFF820AOE		1363094933	Michael Snyder, Stanford	24f2e31ecf225331f74e76c5749c3c73		https://www.encodeproject.org/files/ENCFF915KAJ/@@download/ENCFF915KAJ.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/f74e036c-ebea-493f-abc6-6e5a9d4254df/ENCFF915KAJ.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF096HHA	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				2	2_1	76		paired-ended	2	ENCFF817FUN		1749865302	Michael Snyder, Stanford	6ec95a19676c0ff04e2786326c138962		https://www.encodeproject.org/files/ENCFF096HHA/@@download/ENCFF096HHA.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/d37350c6-da77-461f-b420-9c7addaaa486/ENCFF096HHA.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF820AOE	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				1	1_2	76		paired-ended	2	ENCFF915KAJ		1468116683	Michael Snyder, Stanford	73978bf5981c119f3e56f4eccd0a0e8c		https://www.encodeproject.org/files/ENCFF820AOE/@@download/ENCFF820AOE.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/ecc4040e-d21d-4f86-8aea-3e561ef608bf/ENCFF820AOE.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF490LLO	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				1	1_3	76		paired-ended	1	ENCFF641ZKC		3732761435	Michael Snyder, Stanford	a4b78f589564f89e9335bf7bc3048021		https://www.encodeproject.org/files/ENCFF490LLO/@@download/ENCFF490LLO.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/b3e8e8c7-7a6e-4a03-afef-ecbddda65f96/ENCFF490LLO.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF641ZKC	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				1	1_3	76		paired-ended	2	ENCFF490LLO		3808197474	Michael Snyder, Stanford	684f71b0819bd383390009f5b91c41a0		https://www.encodeproject.org/files/ENCFF641ZKC/@@download/ENCFF641ZKC.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/6b56d07f-224b-470f-87ec-458bfb5b1489/ENCFF641ZKC.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF467YGO	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				1	1_4	76		paired-ended	2	ENCFF544HIO		3334875412	Michael Snyder, Stanford	45037adb6a55e6267ee696a288d641d1		https://www.encodeproject.org/files/ENCFF467YGO/@@download/ENCFF467YGO.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/c2aaa5d9-a0d2-4414-b72f-d5f913f0d9ea/ENCFF467YGO.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF609REL	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				1	1_1	76		paired-ended	2	ENCFF344XKP		1582679029	Michael Snyder, Stanford	f182375bf30303f255819b96978086cf		https://www.encodeproject.org/files/ENCFF609REL/@@download/ENCFF609REL.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/7748db69-1396-4f55-a069-dc2a06f31293/ENCFF609REL.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF892QUG	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				2	2_2	76		paired-ended	1	ENCFF925JTW		1220234884	Michael Snyder, Stanford	a21da02a2eda89cb348a01c3f483141b		https://www.encodeproject.org/files/ENCFF892QUG/@@download/ENCFF892QUG.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/27ae6ec9-cdad-47e2-9a3c-512cde9548af/ENCFF892QUG.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF925JTW	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				2	2_2	76		paired-ended	2	ENCFF892QUG		1335545699	Michael Snyder, Stanford	89d0bae6627ce3b09fe9eabc3a03e97b		https://www.encodeproject.org/files/ENCFF925JTW/@@download/ENCFF925JTW.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/0880e575-52a1-4591-83ab-1a91859f43fd/ENCFF925JTW.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF856LWQ	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				2	2_3	76		paired-ended	1	ENCFF197ZVR		2714475769	Michael Snyder, Stanford	0268904b377d5a1a611c81a9c1d1aca4		https://www.encodeproject.org/files/ENCFF856LWQ/@@download/ENCFF856LWQ.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/21c92a4d-51d7-4875-8063-9665dbc1c1ce/ENCFF856LWQ.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF197ZVR	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				2	2_3	76		paired-ended	2	ENCFF856LWQ		2723648173	Michael Snyder, Stanford	0edaafd45d5990e5fca6a4615a608069		https://www.encodeproject.org/files/ENCFF197ZVR/@@download/ENCFF197ZVR.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/00b19646-2c0c-4727-a2af-0daeee4d2ee7/ENCFF197ZVR.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF186TEU	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				2	2_5	76		paired-ended	1	ENCFF945PUG		1096878082	Michael Snyder, Stanford	4c626a364d02e0b4f16f4dbabbe449a8		https://www.encodeproject.org/files/ENCFF186TEU/@@download/ENCFF186TEU.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/434cde37-3b6f-49fb-a95e-804ab140d63c/ENCFF186TEU.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF183ZSA	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				2	2_4	76		paired-ended	2	ENCFF441EAM		1590606612	Michael Snyder, Stanford	5fefec137a9139533b1a2ff2a9d1e2e4		https://www.encodeproject.org/files/ENCFF183ZSA/@@download/ENCFF183ZSA.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/a5d77a16-5110-4080-b6a8-4d1ec2e85345/ENCFF183ZSA.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF441EAM	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				2	2_4	76		paired-ended	1	ENCFF183ZSA		1527492597	Michael Snyder, Stanford	e92831cf8f829cfcbeca5968243b63fe		https://www.encodeproject.org/files/ENCFF441EAM/@@download/ENCFF441EAM.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/de5abed2-4680-43f2-b5e5-7fa11fd9825b/ENCFF441EAM.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF945PUG	fastq	fastq		reads		ENCSR521RAL	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3.5 day								DNA						2017-10-10	GGR				2	2_5	76		paired-ended	2	ENCFF186TEU		1133730437	Michael Snyder, Stanford	3948c37431a2ddab8233277ba2b67dd3		https://www.encodeproject.org/files/ENCFF945PUG/@@download/ENCFF945PUG.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/6ea2c5b4-cfc6-4f45-887a-0f8a349fe273/ENCFF945PUG.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF755EQG	fastq	fastq		reads		ENCSR939WVU	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	4.5 day								DNA						2017-10-10	GGR				1	1_1	76		paired-ended	1	ENCFF369RBA		2387994144	Michael Snyder, Stanford	14a82603f4f5ab6e0cb4f1710c744bb0		https://www.encodeproject.org/files/ENCFF755EQG/@@download/ENCFF755EQG.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/038add2b-95cf-42bf-bf04-5d76cdb6c761/ENCFF755EQG.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF369RBA	fastq	fastq		reads		ENCSR939WVU	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	4.5 day								DNA						2017-10-10	GGR				1	1_1	76		paired-ended	2	ENCFF755EQG		2530964914	Michael Snyder, Stanford	537f96777c28f6ac908d2c6ce4da9323		https://www.encodeproject.org/files/ENCFF369RBA/@@download/ENCFF369RBA.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/f132b235-5886-4cb6-84c9-8ffbaa24739b/ENCFF369RBA.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF187KNA	fastq	fastq		reads		ENCSR939WVU	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	4.5 day								DNA						2017-10-10	GGR				1	1_4	76		paired-ended	2	ENCFF366NKD		1858809476	Michael Snyder, Stanford	ce4d396664155156aac30fbf21407d94		https://www.encodeproject.org/files/ENCFF187KNA/@@download/ENCFF187KNA.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/b4c78c8a-8118-4e14-a7b7-be53b26da3a9/ENCFF187KNA.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF779OLZ	fastq	fastq		reads		ENCSR939WVU	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	4.5 day								DNA						2017-10-10	GGR				2	2_5	76		paired-ended	2	ENCFF049CDO		524844748	Michael Snyder, Stanford	105d7d8493b406d3bd933acbde89385c		https://www.encodeproject.org/files/ENCFF779OLZ/@@download/ENCFF779OLZ.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/844a4268-c0e5-40f4-aa43-3a1fb2456a81/ENCFF779OLZ.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF717TCR	fastq	fastq		reads		ENCSR939WVU	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	4.5 day								DNA						2017-10-10	GGR				2	2_6	76		paired-ended	2	ENCFF649INK		701318901	Michael Snyder, Stanford	3ac2c2957ba7b91b4bb4755a7da96550		https://www.encodeproject.org/files/ENCFF717TCR/@@download/ENCFF717TCR.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/d2b88b19-c85d-4355-8e73-f6e4f0151ef3/ENCFF717TCR.fastq.gz		experiment not submitted to GEO, mismatched file status		
