Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_H3K27ac	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab_Accessibility	Lab_H3K27ac	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac	File accession_H3K27ac bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	insufficient read length	0.0	mixed read lengths	low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000062	CL:0000062	osteoblast	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF000TCL, ENCFF549HLL	ENCFF000CVU, ENCFF807MUK	ENCSR000ELJ	ENCSR000APH	2011-04-19	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF525DSP	ENCFF817FSB	hg19	https://www.encodeproject.org/files/ENCFF525DSP/@@download/ENCFF525DSP.bam	https://www.encodeproject.org/files/ENCFF817FSB/@@download/ENCFF817FSB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1699193620	2074970129	1_1	2_1	0.0	0.0	81cbc13167bcd145b1652d970c663985	cc141439830c3127051949f83f2acfc3	s3://encode-public/2017/10/06/c1c01f94-6140-4c32-ab8f-222487a62979/ENCFF525DSP.bam	s3://encode-public/2017/04/04/bfbb36aa-ec04-449f-96e0-f2a17c0b5528/ENCFF817FSB.bam	ENCFF817FSB
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low spot score	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000351	CL:0000351	trophoblast cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF208KAC, ENCFF236MDI, ENCFF430EOP, ENCFF488YOO, ENCFF549HLL	ENCFF613EXZ, ENCFF807MUK	ENCSR179CDH	ENCSR425PQI	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF829GME	ENCFF241CWN	hg19	https://www.encodeproject.org/files/ENCFF829GME/@@download/ENCFF829GME.bam	https://www.encodeproject.org/files/ENCFF241CWN/@@download/ENCFF241CWN.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2668384133	1590711357	1_1	2_1	0.0	0.0	ace3ee396ce2564cff78817488b9b43e	0288c0832a9c3e0385514bfd16976a94	s3://encode-public/2017/09/19/c4e8dfa4-3233-4bce-ac80-19988dd78eae/ENCFF829GME.bam	s3://encode-public/2016/12/19/04ef80fe-6c9b-4427-a343-18945a9b008b/ENCFF241CWN.bam	ENCFF241CWN
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, NTR biosample, experiment not submitted to GEO	NTR biosample	0.0	0.0	low spot score	mild to moderate bottlenecking	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	NTR:0000711	NTR:0000711	neural progenitor cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF198NDG, ENCFF226OBW, ENCFF549HLL, ENCFF569MQH, ENCFF690YCI, ENCFF795AUA, ENCFF814WXD, ENCFF853IEJ, ENCFF996JWF	ENCFF807MUK, ENCFF932YFI	ENCSR963ALV	ENCSR449AXO	2016-06-14	2016-06-14	0.0	H3K27ac-human	released	released	ENCFF983LXZ	ENCFF431QYZ	hg19	https://www.encodeproject.org/files/ENCFF983LXZ/@@download/ENCFF983LXZ.bam	https://www.encodeproject.org/files/ENCFF431QYZ/@@download/ENCFF431QYZ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	74.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	14126441076	2195064567	2_1	2_1	0.0	0.0	cd46f3626ffea84c7f9a4ea473bb8135	92ddfb8eb4e4d89c8a93f01c5a498e74	s3://encode-public/2018/02/23/3816d12f-7dee-49ec-8e37-d864b1c001e0/ENCFF983LXZ.bam	s3://encode-public/2016/11/11/f3fd5df6-387c-4d6b-85d7-38837a83f24d/ENCFF431QYZ.bam	ENCFF431QYZ
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	experiment not submitted to GEO	0.0	0.0	0.0	0.0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:1001606	CL:1001606	foreskin keratinocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF008PEH, ENCFF221EVR, ENCFF549HLL	ENCFF587OAI, ENCFF807MUK, ENCFF918BDP	ENCSR724CND	ENCSR736ZEG	2013-07-31	2017-10-10	0.0	H3K27ac-human	released	released	ENCFF620RNH	ENCFF205YTD	hg19	https://www.encodeproject.org/files/ENCFF620RNH/@@download/ENCFF620RNH.bam	https://www.encodeproject.org/files/ENCFF205YTD/@@download/ENCFF205YTD.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	formaldehyde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	101.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	GGR	0.0	0.0	0.0	0.0	single-ended	single-ended	2016589352	3979840192	1_1	2_1	0.0	0.0	a856d4f9c42e28ecb3775ac732ea5634	71049ac83047fb47961cf22ebc219503	s3://encode-public/2017/10/03/5ba8dfa2-b065-4ad2-abc5-bfba8c0591a2/ENCFF620RNH.bam	s3://encode-public/2017/01/07/8d40fd50-2fc8-4ddb-a570-35d2db4ac1ac/ENCFF205YTD.bam	ENCFF205YTD
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, experiment not submitted to GEO	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000223	CL:0000223	endodermal cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF099UXO, ENCFF282WAV, ENCFF549HLL, ENCFF602VMH, ENCFF667SWK	ENCFF199QKQ, ENCFF441DST, ENCFF807MUK	ENCSR166KPV	ENCSR200ETW	2017-12-13	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF106NQV	ENCFF324EOW	hg19	https://www.encodeproject.org/files/ENCFF106NQV/@@download/ENCFF106NQV.bam	https://www.encodeproject.org/files/ENCFF324EOW/@@download/ENCFF324EOW.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	9456933337	1776499589	1_1	2_2	0.0	0.0	8fc26a88f7cbc224f3aaf0d2de667d01	2feeb4f272460cd621c28f06e3bfb3dc	s3://encode-public/2017/12/05/0a9e4dc8-eae6-4822-8b9a-ef5624ab08cc/ENCFF106NQV.bam	s3://encode-public/2016/12/19/8b69b944-7c1d-4b88-ade5-461535f3734e/ENCFF324EOW.bam	ENCFF324EOW
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0005719	EFO:0005719	Karpas-422	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF158QNF, ENCFF228UNR, ENCFF530MHI, ENCFF549HLL, ENCFF664OQR, ENCFF781RSJ, ENCFF854OGJ	ENCFF033EKA, ENCFF807MUK	ENCSR019JDO	ENCSR660IQS	2015-11-05	2014-07-11	0.0	H3K27ac-human	released	released	ENCFF889ZST	ENCFF623LHY	hg19	https://www.encodeproject.org/files/ENCFF889ZST/@@download/ENCFF889ZST.bam	https://www.encodeproject.org/files/ENCFF623LHY/@@download/ENCFF623LHY.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	22956728593	1384558896	1_1	2_1	0.0	0.0	ff9d5e29cc6e2752af7b5bb301b41b09	b9265cfb38fd005e1a1ac971886e8c43	s3://encode-public/2017/09/19/0a084756-c413-40be-b794-0c781a71257a/ENCFF889ZST.bam	s3://encode-public/2016/11/15/5113e8e8-1d14-463f-b35c-2ca3f32a2bd6/ENCFF623LHY.bam	ENCFF623LHY
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, mismatched status	0.0	0.0	insufficient read depth	low read depth	low read depth, low read length, inconsistent platforms	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000127	CL:0000127	astrocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001CEM, ENCFF549HLL	ENCFF000CHK, ENCFF807MUK	ENCSR000EPM	ENCSR000AOQ	2010-12-16	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF252GUK	ENCFF764CKT	hg19	https://www.encodeproject.org/files/ENCFF252GUK/@@download/ENCFF252GUK.bam	https://www.encodeproject.org/files/ENCFF764CKT/@@download/ENCFF764CKT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11659496897	679051730	1_1	1_1	0.0	0.0	ab05567e4f23b5bb5206433ece2bb47b	7e08d0871cda31d5cdbe4824a4158ad2	s3://encode-public/2017/09/06/2f269f54-1bf3-4d22-8a3a-d50303cc4b4d/ENCFF252GUK.bam	s3://encode-public/2017/04/06/d88f4e53-5060-46a2-8c43-b412ac218822/ENCFF764CKT.bam	ENCFF764CKT
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	low read depth	moderate library complexity, mild to moderate bottlenecking, low read length, inconsistent platforms	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002551	CL:0002551	fibroblast of dermis	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001CES, ENCFF549HLL	ENCFF000CKH, ENCFF807MUK	ENCSR000EPO	ENCSR000APN	2010-12-14	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF119FKG	ENCFF362TJJ	hg19	https://www.encodeproject.org/files/ENCFF119FKG/@@download/ENCFF119FKG.bam	https://www.encodeproject.org/files/ENCFF362TJJ/@@download/ENCFF362TJJ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11778212832	1927811522	1_1	2_1	0.0	0.0	1ed313eb8ec125e86775b7617ac9c7e7	5610e4151bcd9d55bd073f704755f962	s3://encode-public/2017/09/06/c4348334-0533-4e73-bfbf-b404d4186693/ENCFF119FKG.bam	s3://encode-public/2017/04/04/f64109be-b1cd-4adb-8d98-6e8d8a8becdc/ENCFF362TJJ.bam	ENCFF362TJJ
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	control insufficient read depth, insufficient read depth	low read depth	control low read depth	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0002784	EFO:0002784	GM12878	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001CUR, ENCFF549HLL	ENCFF000ASU, ENCFF807MUK	ENCSR000EMT	ENCSR000AKC	2011-05-04	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF057JYL	ENCFF097SQI	hg19	https://www.encodeproject.org/files/ENCFF057JYL/@@download/ENCFF057JYL.bam	https://www.encodeproject.org/files/ENCFF097SQI/@@download/ENCFF097SQI.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	51.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1669041005	1521102564	1_1	1_1	0.0	0.0	523143441e737e6e6e1f60831a17c955	e8b6448df059f14562233986e880455f	s3://encode-public/2017/09/05/c3390979-28cb-4988-984d-f44be51b95ed/ENCFF057JYL.bam	s3://encode-public/2017/01/05/5bf9c570-dfa1-47c7-9ff9-6326157109da/ENCFF097SQI.bam	ENCFF097SQI
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	biological replicates with identical biosample	insufficient read length	0.0	0.0	low read depth, low read length, inconsistent platforms	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0003042	EFO:0003042	H1	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SOF, ENCFF549HLL	ENCFF000AWR, ENCFF807MUK	ENCSR000EJN	ENCSR000ANP	2011-04-19	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF274IMF	ENCFF782JPR	hg19	https://www.encodeproject.org/files/ENCFF274IMF/@@download/ENCFF274IMF.bam	https://www.encodeproject.org/files/ENCFF782JPR/@@download/ENCFF782JPR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2541227439	1095583219	1_1	1_1	0.0	0.0	8ca3ac14c023a41e611dfac30bc7aac7	1d0f394727ca22a63e1e66c19b124307	s3://encode-public/2017/10/03/15218a8b-a187-4975-9e31-9c5a06e42527/ENCFF274IMF.bam	s3://encode-public/2016/11/13/0984e7e8-218d-465b-b7b1-454a3784104b/ENCFF782JPR.bam	ENCFF782JPR
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	insufficient read length	0.0	low read depth, low spot score	low read depth, low read length	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0002791	EFO:0002791	HeLa-S3	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SPW, ENCFF549HLL	ENCFF000BBZ, ENCFF807MUK	ENCSR000EJT	ENCSR000AOC	2011-04-19	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF915NVE	ENCFF504XZI	hg19	https://www.encodeproject.org/files/ENCFF915NVE/@@download/ENCFF915NVE.bam	https://www.encodeproject.org/files/ENCFF504XZI/@@download/ENCFF504XZI.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	561732141	1208621515	1_1	2_1	0.0	0.0	0be00d13683fd1730a1b69a60a4758b7	dafbe95fb72d2af7741f1962d9f86984	s3://encode-public/2017/10/05/a1c29ede-877c-444f-8b26-0394badb83c6/ENCFF915NVE.bam	s3://encode-public/2017/04/04/bd7b46b6-a288-429a-b745-25ecb2f42a0c/ENCFF504XZI.bam	ENCFF504XZI
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000895	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF420HAW, ENCFF549HLL, ENCFF676WFC	ENCFF023FHK, ENCFF191VZN, ENCFF459SDQ, ENCFF543XTQ, ENCFF807MUK	ENCSR000EML	ENCSR674VPA	2012-07-23	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF565HOQ	ENCFF732JAK	hg19	https://www.encodeproject.org/files/ENCFF565HOQ/@@download/ENCFF565HOQ.bam	https://www.encodeproject.org/files/ENCFF732JAK/@@download/ENCFF732JAK.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	18291466386	1800410807	1_1	1_4	0.0	0.0	684fb585cf0e3975a1f72796d7cb7e00	2ddcfa466016e504ec2202d1ab2fbaa9	s3://encode-public/2017/12/01/d4629280-bebf-42af-b5a7-650ecb74d6bd/ENCFF565HOQ.bam	s3://encode-public/2016/12/19/3c516f45-4d02-4c5d-9a27-aa26c0a1bf49/ENCFF732JAK.bam	ENCFF732JAK
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mild to moderate bottlenecking	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002231	CL:0002231	epithelial cell of prostate	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001EDY, ENCFF001EDZ, ENCFF549HLL	ENCFF317KRC, ENCFF807MUK, ENCFF851FQK	ENCSR000EPU	ENCSR910PDW	2011-10-19	2017-03-03	0.0	H3K27ac-human	released	released	ENCFF291WWF	ENCFF143TOL	hg19	https://www.encodeproject.org/files/ENCFF291WWF/@@download/ENCFF291WWF.bam	https://www.encodeproject.org/files/ENCFF143TOL/@@download/ENCFF143TOL.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	100.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2065893769	8223371726	1_1	1_1	0.0	0.0	f8ef3d5361b7d00b97d8751723a0e976	91fcb83aeabd5ac357cea0c7f5ae195a	s3://encode-public/2017/09/05/281b3532-a693-495a-b2c0-41e02f204e07/ENCFF291WWF.bam	s3://encode-public/2017/03/01/efeca9db-afa1-41c1-bd07-4a8de90d2a90/ENCFF143TOL.bam	ENCFF143TOL
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	low read depth	mild to moderate bottlenecking, low read length, inconsistent platforms	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002327	CL:0002327	mammary epithelial cell	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001DFW, ENCFF549HLL	ENCFF000BIL, ENCFF807MUK	ENCSR000ENV	ENCSR000ALW	2010-12-16	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF171WKG	ENCFF110PFE	hg19	https://www.encodeproject.org/files/ENCFF171WKG/@@download/ENCFF171WKG.bam	https://www.encodeproject.org/files/ENCFF110PFE/@@download/ENCFF110PFE.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2729407679	815326288	1_1	1_1	0.0	0.0	411982b38f43fc2779fcbb9a30884820	be761a3ac70966c180eb69f15cd12247	s3://encode-public/2017/09/05/2df80ec2-cf9a-45fe-af46-a876423614c8/ENCFF171WKG.bam	s3://encode-public/2017/04/06/24c161ee-fdcb-4f14-ac0a-dbb6c385c228/ENCFF110PFE.bam	ENCFF110PFE
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	insufficient read depth	low read depth, mixed read lengths	low read length, control low read depth	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000515	CL:0000515	skeletal muscle myoblast	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF465ATZ, ENCFF549HLL, ENCFF875UUR	ENCFF000BLI, ENCFF807MUK	ENCSR000EOO	ENCSR000ANF	2011-05-04	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF826DHO	ENCFF383JVO	hg19	https://www.encodeproject.org/files/ENCFF826DHO/@@download/ENCFF826DHO.bam	https://www.encodeproject.org/files/ENCFF383JVO/@@download/ENCFF383JVO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2417608101	860457791	1_3	1_1	0.0	0.0	a83a4857c0289032b325296c3934d9a3	9bae612ba49c403ae588e4231abd52d4	s3://encode-public/2017/12/10/6f37fba0-1df3-4c7d-99de-c2874deeb3c8/ENCFF826DHO.bam	s3://encode-public/2017/04/04/a53b75d4-a4f8-433b-8c3d-63a92e2240bc/ENCFF383JVO.bam	ENCFF383JVO
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed run types	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001EGT, ENCFF549HLL	ENCFF807MUK, ENCFF936KFD	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF808UBJ	ENCFF064VTG	hg19	https://www.encodeproject.org/files/ENCFF808UBJ/@@download/ENCFF808UBJ.bam	https://www.encodeproject.org/files/ENCFF064VTG/@@download/ENCFF064VTG.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1663201137	1380382234	1_1	2_1	0.0	0.0	ad4baaca5c9c58cb193db573b2990ff0	a765e70191c16f96c6800950a3040d85	s3://encode-public/2017/09/05/6c459e1c-6dbb-43c2-9aa7-e32a16a6a1e2/ENCFF808UBJ.bam	s3://encode-public/2016/11/14/916a7d4b-e0d3-4791-9ee0-a0be4605e393/ENCFF064VTG.bam	ENCFF064VTG
